agency,code,description,unit,zone_a,zone_b,zone_c,zone_d
PWD,27.75,Disinfections of the well including supply of sufficient quantity of bleaching powder (33% strength) chlorinated water having 150 ppm available free chlorine etc. complete as per standard specification and accepted by the Engineer- in-charge,each,2349.0,2349.0,2349.0,2349.0
PWD,27.76,Filling of the borehole around the tube well from top of the shrouding up to the bottom of sanitary seal by withdrawn selected soil or local clay free from any substances harmful to pipes and health as per standard specification and accepted by the Engineer-in-charge.,meter,63.0,61.0,58.0,58.0
PWD,27.77.1,40 mm dia pipe up to 60 m depth,meter,278.0,274.0,258.0,258.0
PWD,27.77.2,40 mm dia pipe beyond 60 m depth,meter,493.0,487.0,463.0,463.0
PWD,27.78,Supplying and sinking of 3 m long uPVC strainer with all necessary fittings as required etc. complete and accepted by the Engineer-in-charge.,each,702.0,698.0,683.0,683.0
PWD,27.79,"Supplying, fitting and fixing of No. 6 pump for 40 mm dia tube well with all necessary fittings including 0.61 m long 40 mm dia G.I. Pipe etc. all complete as per accepted by the Engineer-in-charge.",each,4167.0,4167.0,4167.0,4167.0
PWD,27.80,"Construction of platform of size 1.4 m x 1.0 m and outlet drain up to1 meter long, as per drawing with 75 mm thick cement concrete of f'c min 17 MPa with brick chips and cement content relates to 1:2:4, over a brick flat soling and providing 125 mm x 75 mm brick band in 1:6 all around, including finished with 12 mm thick cement plaster in 1:4 followed by neat cement finishing all complete and accepted by the Engineer-in-charge.",each,7163.0,7142.0,6873.0,6873.0
PWD,27.81.1,50 mm dia water grade uPVC pipe having wall thickness 2.5 mm to 3 mm,meter,584.0,580.0,564.0,0
PWD,27.81.2,40 mm dia water grade uPVC pipe having wall thickness 2.5 mm to 3 mm,meter,382.0,378.0,362.0,0
PWD,27.81.3,40 mm dia uPVC strainer 3.0 m long,each,702.0,698.0,683.0,0
PWD,27.82,"Supplying, fitting and fixing of deep set tube well pump (Hand set) with all necessary fittings as required such as No. 6 pump, 50 mm dia G.I. pipe 0.61 m long, 50 mm x 40 mm reducing socket, 40 mm dia pipe Nipple 1.22 m long cylinder, tie foot ball, tie plunger, 3 Nos. 10 mm dia sockets, 4 Nos. 10mm dia nuts, 5 Nos. end threaded 10 mm dia M.S. rod 3 m long, necessary quantity of solution and tape etc. complete and accepted by the Engineer-in-charge.",each,8426.0,8402.0,8304.0,8304.0
PWD,28.1.1,"100 mm ND (114.30 mm O.D) M.S pipe, weight of min 14.4 kg/m, standard test pressure 176 kg/ m2, wall thickness of min 5.4 mm",meter,4135.0,4129.0,4113.0,4113.0
PWD,28.1.2,"75 mm N.D (88.90 mm O.D) M.S pipe, weight of min 10.1 kg/m, standard test pressure 176 kg/m2, wall thickness of min 4.85 mm",meter,2356.0,2351.0,2334.0,2334.0
PWD,28.1.3,"50 mm N.D. (60.30 mm O.D) M.S pipe, weight of min 6.17 kg/m, standard test pressure 176 kg/m2, wall thickness of min 4.47 mm",meter,1422.0,1416.0,1400.0,1400.0
PWD,28.1.4,"25 mm N.D. (33.80 mm O.D) M.S pipe weight of min 3.84 kg/m, standard test pressure 50 kg/m2, wall thickness of min 4.05 mm",meter,849.0,843.0,827.0,827.0
PWD,28.1.5,"20 mm N.D. (27.20 mm O.D) M.S pipe weight of min 1.90 kg/m, standard test pressure 50 kg/m2, wall thickness of min 3.25 mm",meter,667.0,661.0,644.0,644.0
PWD,28.2.1,75 mm N.D (88.90 mm O.D)-6.95 mm,each,280.0,280.0,280.0,280.0
PWD,28.2.2,50 mm N.D (60.30 mm O.D)-5.15 mm,each,240.0,240.0,240.0,240.0
PWD,28.2.3,25.mm N.D (33.40 mm O.D)-4.20 mm,each,187.0,187.0,187.0,187.0
PWD,28.2.4,20 mm N.D (26.70 mm O.D)-3.35 mm,each,160.0,160.0,160.0,160.0
PWD,28.3.1,50 mm x 50 mm x 50 mm (N.D) equal tee,each,315.0,314.0,314.0,314.0
PWD,28.3.2,50 mm x 50 mm x 25 mm (N.D) reducing tee,each,513.0,513.0,512.0,512.0
PWD,28.3.3,25 mm x 25 mm x 25 mm (N.D) equal tee,each,182.0,181.0,180.0,180.0
PWD,28.3.4,50 mm x 90º elbow,each,255.0,255.0,254.0,254.0
PWD,28.3.5,25 mm x 90º elbow,each,215.0,215.0,214.0,214.0
PWD,28.3.6,50 mm x 25 mm 45º elbow,each,117.0,117.0,116.0,116.0
PWD,28.3.7,50 mm x 25 mm reducer.,each,135.0,135.0,134.0,134.0
PWD,28.3.8,"20 mm plug, socket",each,529.0,528.0,527.0,527.0
PWD,28.3.9,50mm X 20 mm saddle,each,435.0,435.0,434.0,434.0
PWD,28.3.10,50 mm dia end cap,each,104.0,104.0,103.0,103.0
PWD,28.3.11,25 mm dia end cap,each,113.0,113.0,112.0,112.0
PWD,28.4.1,50 mm x 50 mm Valve Tee (50 mm and above 50 mm low pressure line) Sch 40,each,16799.0,16737.0,16489.0,16489.0
PWD,28.4.2,50 mm x 25 mm Valve Tee,each,3071.0,3024.0,2837.0,2837.0
PWD,28.4.3,25 mm x 25 mm Service Tee,each,6976.0,6936.0,6776.0,6776.0
PWD,28.4.4,50 mm x 25 mm Service Tee,each,13618.0,13565.0,13351.0,13351.0
PWD,28.5,"Supplying, fitting and fixing in position different dia I/F (Insulated Flange) etc. all complete in all respect as per specification of Titas Gas T and D Co. Ltd. approved and accepted by the Engineer-in-charge. 50 mm N.D. (60.30 mm O.D) Insulation Flange.",each,7190.0,7130.0,6889.0,6889.0
PWD,28.6,"Construction of 1520 mm x 1520 mm x 1370 mm (depth) water-tight valve pit, enclosed by 250 mm thick brick wall in 1:6, plastered on each face in 1:4 with net cement finishing, having a 75 mm thick C.C (1:3:6) bed upon a layer of brick flat soling, over laid by 38 mm thick patent stone flooring including standard M.S. sheet valve pit cover as per drawing and specification of Titas Gas T and D Co. Ltd. etc. all complete in all respect and accepted by the Engineer-in- charge.",each,125158.0,124880.0,122811.0,122811.0
PWD,28.7.1,"50 mm ball valve class 150 RF. 2"" dia",each,18713.0,18616.0,18229.0,18229.0
PWD,28.7.2,"25 mm ball valve class 150 RF.1"" dia",each,14479.0,14382.0,13995.0,13995.0
PWD,28.8.1,12 mm N.D. with wall thickness 2 mm,meter,319.0,318.0,312.0,312.0
PWD,28.8.2,20 mm N.D.with wall thickness 2.35 mm,meter,387.0,385.0,379.0,379.0
PWD,28.9.1,12 mm x 6 mm N.D.,each,404.0,403.0,401.0,401.0
PWD,28.9.2,20 mm x 20 mm N.D.,each,729.0,728.0,723.0,723.0
PWD,28.10.1,Bituminous Road,sqm,1356.0,1331.0,1232.0,1232.0
PWD,28.10.2,R.C.C. Road,sqm,2027.0,1991.0,1843.0,1843.0
PWD,28.11,Testing and purging of the house line properly as per specifications Titas Gas T and D Co. Ltd. and accepted by the Engineer-in-charge.,meter,29.0,29.0,29.0,29.0
PWD,28.12.1,"Cylinder heading line for multistoried Building with 40 unit apartment, 2X10 Nos cylinder Heading line, 45 Kg LP Gas Cylinder Bank Vapor Off Take (VOT) System with MS",set,1159540.0,1159540.0,1159540.0,1159540.0
PWD,28.12.2,Reduction cost per unit below 40 unit connection for all necessary arrangement including heading line.,each,10000.0,10000.0,10000.0,10000.0
PWD,28.12.3,Additional cost per apartment up to 100 apartment for all necessary arrangement including heading line.,each,9203.0,9203.0,9203.0,9203.0
PWD,28.12.4,"Supplying and installation of 45 Kg LP Gas empty cylinder [Water capacity: 108 litre; design code: DOT, Service pressure 17 Kgs/cm2, test pressure 34 Kgs/cm2, Steel grade SG295 or equiv.], certified by Department of Explosives.",each,7362.0,7362.0,7362.0,7362.0
PWD,28.13,"Supplying and installation of LP Gas Prepaid meter with smart recharging system. (Smart card for recharge gas, Meter connection, Second Stage Regulator, Gas meter header with individual valves (MS 150 class) in both ends of meter and other fittings etc. all complete and accepted by the Engineer-in-charge.",each,24541.0,24541.0,24541.0,24541.0
PWD,29.1,Supplying anti-termite chemicals named DURS BAN 20 EC / equivalent and mixing the same with pure water in required proportion (For DURSBAN 20 EC I Liter in 19 liters of pure water) and spraying the emulsified mixture @ 5 liters per square meter of soil surface by chemical sprayer or by any other means to the sides and bottom of the foundation trench and over plinth filling or floor bed accepted by the Engineer-in-charge.,sqm,337.0,337.0,336.0,336.0
PWD,29.2,Supplying anti termite chemicals named DURS BAN 20 EC / equivalent and mixing the same with pure water in required proportion (For DURSBAN 20 EC I Liter in 19 liters of pure water) and using the same emulsified water as mixing water in cement-sand mortar of brick works in foundation and up to plinth and accepted by the Engineer-in-charge.,cum,2490.0,2485.0,2478.0,2478.0
PWD,29.3,Supplying anti-termite chemicals named DURS BAN 20 EC / equivalent and mixing the same with pure water in required proportion (For DURSBAN 20 EC I Liter in 19 liters of pure water) and spraying the emulsified mixture with hand sprayer over both outside and inside back fill in foundation trenches @ 7.50 liters per sqm of the vertical surface area of the foundation wall accepted by the Engineer-in-charge. (The maximum depth of the back fill to be treated is 500 mm. and the measurement for depth should not be given more than 500 mm),sqm,504.0,503.0,502.0,502.0
PWD,29.4,"Anti-termite treatment in existing super structures by making downwardly slanting holes at a required depth of 9"" from the existing finished F.L/G.L inside and outside the building and applying the emulsion of anti termite chemicals, named DURS BAN 20 EC into the holes preparing chemical solution mixing with water at the ratio of chemical: water = 1:19 maintaining a dosage rate of 250 ml per hole including supplying all materials and repairing the holes all complete and accepted by the Engineer-in-charge.",per hole,76.0,75.0,71.0,71.0
PWD,29.5,"Trench treatment for protection against incoming termites to the establishment through underground by making trench around existing building /structures at a required depth of 750 mm from existing level including supplying anti-termite chemicals named DURS BAN 20 EC / equivalent preparing the solution to be mixed with water in the ratio of chemical: water = 1:19, applying the solution into trench with the help of a chemical sprayer in three layers and each layer follows a 250 mm thick back-fill in trench etc. all complete and accepted by the Engineer-in-charge.",meter,344.0,341.0,334.0,334.0
PWD,29.6,"Fumigation treatment (Pest Control) against mosquitoes, flies, bees, cockroaches, spiders, silver fishes, lizards and other common pests and insects in wooden walls, bricks walls, floors, doors and windows, furniture fanlight, carpets, records, curtains, electrical conduits etc. with the application of fumigants such as Syngeata or NEOCIDOL-60 EC or similar chemically equivalent govt. registered pest control",cum,47.0,47.0,45.0,45.0
PWD,29.7,"Anti termite treatment of all wooden doorframes, window frames, wood paneling etc. by using DURS BAN 20 EC / equivalent emulsion in the ratio of 1 liter. DURS BAN 20 EC + 19 liters of Kerosene oil suitable for wood, plywood, particle board, hard board etc. on both surfaces by brush on both surfaces by brush-on-method etc. complete and accepted by the Engineer-in-charge.",sqm,194.0,194.0,191.0,191.0
PWD,29.8,"Anti-termite treatment of electric telephone wiring system by inserting a plugging materials (cotton, foam etc.) soaked in anti-termite chemical DURS BAN 20 EC / equivalent to an electric switch board point for all floors and spraying the emulsion (to be mixed at the ratio of 1 liters DURS BAN 20 EC + 19 liter of water) to the casings and grooving of electric wirings, telephone cables utility pipes etc. for all floors etc. complete and accepted by the Engineer-in- charge.","per
board",326.0,322.0,317.0,317.0
PWD,29.9,"Destruction of termite nest around an infested building, tree stumps in lawn with the treatment of DURS BAN 20 EC / equivalent by excavation of soil in affected area up to a depth of 1.5 meter, mixing the DURS BAN 20 EC / equivalent solution to be mixed with water in 1:19 ratio with the soil and laying the same in same place etc. all complete as per direction including cost of all materials and chemicals etc. complete and accepted by the Engineer-in-charge.","each
nest",2532.0,2511.0,2467.0,2467.0
PWD,30.1,"240 mm thick Concrete Solid Block wall works having minimum compressive strength of 15 MPa and water absorption not greater than 7% of size (240 x 114 x 70) mm, laying with specified mortar of cement and sand in a ratio 1:5 (sand not less than F.M = 1.2) and minimum thickness of 12 mm in foundation and plinth, filling the joints/ interstices fully with mortar, racking out the joints and curing for minimum 3 (three) days on mortar joints by jute /brush in wet, followed by impervious /wet covering for another 4 (four) days curing etc. all completed by the contractor and accepted by the Engineer-in-charge.",cum,9065.0,9041.0,8928.0,8928.0
PWD,30.2,"One layer of Concrete Solid Block Soling having minimum compressive strength of 15 MPa and water absorption not greater than 7% of size (240 x 114 x 70) mm in ground floor/ foundation including preparation of bed and filling the interstices with fine sand (F.M.= 0.8), leveling etc. all completed by the contractor and accepted by the Engineer-in-charge.",sqm,662.0,659.0,649.0,649.0
PWD,30.3.1,Ground floor,cum,9173.0,9150.0,9036.0,9036.0
PWD,30.3.2,Add for each additional floor above ground floor,cum,73.0,73.0,73.0,73.0
PWD,30.4.1,Ground floor,sqm,1255.0,1250.0,1227.0,1227.0
PWD,30.4.2,Add for each additional floor up above ground floor,sqm,36.0,36.0,36.0,36.0
PWD,30.5.1,Ground floor,sqm,1926.0,1922.0,1898.0,1898.0
PWD,30.5.2,Add for each additional floor up above ground floor,sqm,36.0,36.0,36.0,36.0
PWD,30.6.1,Ground floor,sqm,1025.0,1021.0,997.0,997.0
PWD,30.6.2,Add for each additional floor up above ground floor,sqm,36.0,36.0,36.0,36.0
PWD,30.7.1,Ground floor,cum,7264.0,7251.0,7173.0,7173.0
PWD,30.7.2,Add for each additional floor up above ground floor,cum,73.0,73.0,73.0,73.0
PWD,30.8.1,Ground floor,sqm,1125.0,1121.0,1098.0,1098.0
PWD,30.8.2,Add for each addl. floor up above ground floor,sqm,36.0,36.0,36.0,36.0
PWD,30.9,"240 mm thick Boundary Wall with Concrete Solid Block having minimum compressive strength of 15 MPa and water absorption not greater than 7% of size (240 x 114 x 70) mm, laying with specified mortar of cement and sand in a ratio 1:5 (sand not less than F.M =1.2) and minimum thickness of 12 mm, filling the interstices with mortar and making bond with connecting walls /frames including necessary scaffolding and curing for minimum 3 (three) days on mortar joints by jute /brush in wet, followed by impervious /wet covering for another 4 (four) days curing etc. all completed by contractor and accepted by the Engineer-in- charge.",cum,9173.0,9150.0,9036.0,9036.0
PWD,30.10,"114 mm thick boundary wall with Concrete Solid block having minimum compressive strength of 15 MPa and water absorption not greater than 7% of size (240 x 114 x 70) mm, laying with specified mortar of cement and sand in a ratio 1:5 (sand not less than F.M= 1.2) and minimum thickness of 12 mm, filling the interstices with mortar and making bond with connecting walls /frames including necessary scaffolding and curing for minimum 3 (three) days on mortar joints by jute /brush in wet, followed by impervious /wet covering for another 4 (four) days curing etc. all completed by contractor and accepted by the Engineer-in- charge.",sqm,1255.0,1250.0,1227.0,1227.0
PWD,30.11,"240 mm thick Boundary Wall with Concrete Hollow Block having minimum compressive strength of 15 MPa of size (390 x 190 x 240) mm, thickness of individual Block Shell should not be less than 32 mm, water absorption not more than 7%, laying with specified mortar of cement and sand in a ratio 1:4 (sand not less than F.M =1.2) and minimum thickness of 15 mm (9 mm for shell portion and 6 mm for inside hollow portion), filling the interstices with mortar and making bond with connecting walls /frames including necessary scaffolding and curing for minimum 3 (three) days on mortar joints by jute /brush in wet, followed by impervious /wet covering for another 4 (four) days curing etc. all completed by contractor and accepted by the Engineer-in- charge.",sqm,1926.0,1922.0,1898.0,1898.0
PWD,30.12,"112 mm thick Boundary Wall with Concrete Hollow Block having minimum compressive strength of 10 MPa of size (390 x 190 x 112) mm, thickness of individual Block Shell",sqm,1025.0,1021.0,997.0,997.0
PWD,30.13,"240 mm thick Boundary Wall with 3 Holes Concrete Hollow Block having minimum compressive strength of 15 MPa of size (240 x 114 x 70 -3H) mm, thickness of individual Block Shell should not be less than 32 mm, water absorption not more than 7%, laying with specified mortar of cement and sand in a ratio 1:4 (sand not less than F.M =1.2) and minimum thickness of 15 mm (9 mm for shell portion and 6 mm for inside hollow portion), filling the interstices with mortar and making bond with connecting walls/ frames including necessary scaffolding and curing for minimum 3 (three) days on mortar joints by jute/ brush in wet, followed by impervious /wet covering for another 4 (four) days curing etc. all completed by contractor and accepted by the Engineer-in-charge.",cum,7264.0,7251.0,7173.0,7173.0
PWD,30.14,"114 mm thick Boundary Wall with 3 Holes Concrete Hollow Block having minimum compressive strength of 10 MPa of size (240 x 114 x 70 - 3H) mm, thickness of individual Block Shell should not be less than 25 mm, water absorption not more than 7%, laying with specified mortar of cement and sand in a ratio 1:4 (sand not less than F.M =1.2) minimum thickness of 15 mm (9 mm for shell portion and 6 mm for inside hollow portion), filling the interstices with mortar and making bond with connecting walls/ frames including necessary scaffolding and curing for minimum 3 (three) days on mortar joints by jute/ brush in wet, followed by impervious/ wet covering for another 4 (four) days curing etc. all completed by contractor and accepted by the Engineer-in-charge.",sqm,1125.0,1121.0,1098.0,1098.0
